sid,fid,LINK_ID,F_NODE,T_NODE,LANES,ROAD_RANK,ROAD_TYPE,ROAD_NO,ROAD_NAME,ROAD_USE,MULTI_LINK,CONNECT,MAX_SPD,REST_VEH,REST_W,REST_H,LENGTH,REMARK,ADM_SECT_C,SGG_NM,SGG_OID,COL_ADM_SE,GID,distance,angle,rk,rk_count,mammal,wc_num,wc_dist,wc_type,wc_year,wc_road_n
6491,57675,2860025313,2860036100,2860347100,2,101,0,25,논산천안고속도로,0,0,0,110,5,0,0,6652.560825,,44150,공주시,,44150,51,0,37.52965516,0,0,0,1374,2.880137784,1,2009,4
6492,57675,2860025313,2860036100,2860347100,2,101,0,25,논산천안고속도로,0,0,0,110,5,0,0,6652.560825,,44150,공주시,,44150,51,1000,20.90972273,0,1,0,1375,3.533294556,2,2009,2
6493,57675,2860025313,2860036100,2860347100,2,101,0,25,논산천안고속도로,0,0,0,110,5,0,0,6652.560825,,44150,공주시,,44150,51,2000,352.6463862,0,0,0,1375,4.095197279,2,2009,2
6494,57675,2860025313,2860036100,2860347100,2,101,0,25,논산천안고속도로,0,0,0,110,5,0,0,6652.560825,,44150,공주시,,44150,51,3000,3.114930691,0,1,0,1375,4.812203929,2,2009,2
6495,57675,2860025313,2860036100,2860347100,2,101,0,25,논산천안고속도로,0,0,0,110,5,0,0,6652.560825,,44150,공주시,,44150,51,4000,18.21021014,0,30,0,1375,5.551404564,2,2009,2
6496,57675,2860025313,2860036100,2860347100,2,101,0,25,논산천안고속도로,0,0,0,110,5,0,0,6652.560825,,44150,공주시,,44150,51,5000,11.67928104,0,61,0,1375,6.241787023,2,2009,2
6497,57675,2860025313,2860036100,2860347100,2,101,0,25,논산천안고속도로,0,0,0,110,5,0,0,6652.560825,,44150,공주시,,44150,51,6000,339.3146463,0,65,0,1375,7.193782951,2,2009,2
6498,58605,2860038805,2860031400,2860031200,2,103,0,36,차동로,0,0,0,70,0,0,0,1218.810902,,44150,공주시,,44150,51,0,250.94369,0,70,2,1375,1.749148102,2,2009,2
6499,58605,2860038805,2860031400,2860031200,2,103,0,36,차동로,0,0,0,70,0,0,0,1218.810902,,44150,공주시,,44150,51,1000,244.1080017,0,38,0,1375,2.627246186,2,2009,2
6500,58604,2860036900,2860017100,2860017000,2,103,0,32,금벽로,0,0,0,50,0,0,0,378.5524038,,44150,공주시,,44150,51,0,274.3592011,0,35,4,1374,2.014436373,1,2009,4
6501,58595,2860035703,2860030000,2860030100,2,103,0,32,금벽로,0,0,0,50,0,0,0,60.59429622,,44150,공주시,,44150,51,0,305.2706456,0,0,0,1375,3.122519439,2,2009,2
6502,58594,2860035702,2860029900,2860030000,2,103,0,32,금벽로,0,0,0,50,0,0,0,71.95954221,,44150,공주시,,44150,51,0,304.2497698,0,0,0,1375,3.117197179,2,2009,2
6503,58623,2860037202,2860345400,2960009500,1,103,0,39,충의로,0,0,0,60,0,0,0,2090.438103,,44790,청양군,,44790,41,0,151.6497074,0,0,0,1257,0.656898893,1,2008,2
6504,58621,2860038802,2860030900,2860030800,2,103,0,36,차동로,0,0,0,70,0,0,0,395.4350983,,44150,공주시,,44150,51,0,215.3683974,0,32,4,1374,1.761157425,1,2009,4
6505,58620,2860038702,2860030800,2860030900,2,103,0,36,차동로,0,0,0,70,0,0,0,398.0825796,,44150,공주시,,44150,51,0,47.98292435,0,48,4,1374,1.666222159,1,2009,4
6506,58616,2860046617,2860032001,2860032000,2,103,0,23,차령로,0,0,0,80,0,0,0,1203.102368,,44150,공주시,,44150,51,0,180.4286143,0,69,0,1375,7.331722945,2,2009,2
6507,58616,2860046617,2860032001,2860032000,2,103,0,23,차령로,0,0,0,80,0,0,0,1203.102368,,44150,공주시,,44150,51,1000,154.8880565,0,59,0,1375,6.365247907,2,2009,2
6508,58612,2860037104,2860345300,2860017900,1,103,0,39,충의로,0,0,0,60,0,0,0,246.4958605,,44150,공주시,,44150,51,0,10.51214317,0,0,1,1257,1.945726232,1,2008,2
6509,268149,3000012400,3000005600,3000005200,3,101,0,15,서해안고속도로,0,0,0,110,5,0,0,1227.28705,,44270,당진시,,44270,45,0,233.5514549,0,6,0,1377,1.447871291,1,2009,2
